source_id,source_label,theme,group_id,feature_label,profile_type,value_type,column_count,non_missing_count,missing_percent,mean,sd,median,q1,q3,min,max,zero_percent,skewness,extreme_z_percent,observed_levels,summary_basis,unique_overflow
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_cylindrical_power_angle_right__5114,6mm cylindrical power angle (right),numeric_summary,integer,12,301035,95.0%,83.9823,61.4779,81,21,138,0,180,0.8%,0.1627,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_index_of_best_keratometry_results_left__5306,6mm index of best keratometry results (left),numeric_summary,integer,2,110625,89.0%,1.5491,0.673,2,1,2,0,5,8.3%,-0.6316,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_index_of_best_keratometry_results_right__5251,6mm index of best keratometry results (right),numeric_summary,integer,2,111865,88.9%,1.4738,0.7167,2,1,2,0,5,10.9%,-0.4274,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_keratometry_result_unreliable_left__5138,6mm keratometry result unreliable (left),categorical_summary,categorical,12,126933,97.9%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_keratometry_result_unreliable_right__5139,6mm keratometry result unreliable (right),categorical_summary,categorical,12,124688,97.9%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_left__5162,6mm regularity index (left),numeric_summary,continuous numeric,12,179946,97.0%,2.6014,1.6893,2.3,1.5,3.3,0,85.2,0.0%,5.7829,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_right__5161,6mm regularity index (right),numeric_summary,continuous numeric,12,176704,97.1%,2.6074,1.7481,2.3,1.5,3.3,0,76.2,0.0%,7.6196,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_unreliable_left__5147,6mm regularity index unreliable (left),categorical_summary,categorical,12,72764,98.8%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_unreliable_right__5146,6mm regularity index unreliable (right),categorical_summary,categorical,12,70873,98.8%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_strong_meridian_left__5134,6mm strong meridian (left),numeric_summary,continuous numeric,12,307022,94.9%,43.4837,1.5743,43.49,42.45,44.53,36.37,66.83,0.0%,0.147,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_strong_meridian_right__5133,6mm strong meridian (right),numeric_summary,continuous numeric,12,301568,95.0%,43.4226,1.5698,43.44,42.4,44.47,36.49,59.21,0.0%,0.1609,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_strong_meridian_angle_right__5106,6mm strong meridian angle (right),numeric_summary,integer,12,301568,95.0%,92.653,46.5725,95,69,125,1,180,0.0%,-0.0993,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_weak_meridian_left__5097,6mm weak meridian (left),numeric_summary,continuous numeric,12,307022,94.9%,42.6286,1.5355,42.72,41.67,43.66,30.63,55.79,0.0%,-0.0777,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_weak_meridian_right__5098,6mm weak meridian (right),numeric_summary,continuous numeric,12,301568,95.0%,42.5813,1.534,42.67,41.67,43.66,30.43,54,0.0%,-0.0932,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_weak_meridian_angle_left__5102,6mm weak meridian angle (left),numeric_summary,integer,12,307022,94.9%,98.8116,61.9263,103,45,160,0,180,0.7%,-0.2447,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_weak_meridian_angle_right__5101,6mm weak meridian angle (right),numeric_summary,integer,12,301568,95.0%,83.9809,61.4637,81,21,138,0,180,0.8%,0.1627,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__astigmatism_angle_left__5089,Astigmatism angle (left),numeric_summary,integer,20,399026,96.0%,91.6982,56.5918,91,44,144,0,179,1.0%,-0.0264,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__astigmatism_angle_right__5088,Astigmatism angle (right),numeric_summary,integer,20,401004,96.0%,93.5069,57.4681,97,40,146,0,179,1.1%,-0.1602,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__auto_refraction_method_left__5191,Auto-refraction method (left),categorical_summary,categorical,2,136300,86.4%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__auto_refraction_method_right__5189,Auto-refraction method (right),categorical_summary,categorical,2,136305,86.4%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__cylindrical_power_left__5086,Cylindrical power (left),numeric_summary,continuous numeric,20,399125,96.0%,0.8847,0.7413,0.69,0.4,1.12,0,10.73,0.0%,2.7432,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__cylindrical_power_right__5087,Cylindrical power (right),numeric_summary,continuous numeric,20,401110,96.0%,0.8985,0.745,0.7,0.42,1.16,0,10.73,0.0%,2.7188,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__duration_at_which_refractometer_first_shown_left__5193,Duration at which refractometer first shown (left),numeric_summary,integer,2,136300,86.4%,205.3879,80.4374,186,153,236,6,1984,0.0%,2.7498,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__duration_at_which_refractometer_first_shown_right__5190,Duration at which refractometer first shown (right),numeric_summary,integer,2,136305,86.4%,134.6188,55.1315,122,99,156,5,1928,0.0%,2.7055,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__ever_had_refractive_laser_eye_surgery__5325,Ever had refractive laser eye surgery,categorical_summary,categorical,2,10878,98.9%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__index_of_best_refractometry_result_left__5276,Index of best refractometry result (left),numeric_summary,integer,2,133238,86.7%,1.0175,0.8296,1,0,2,0,9,33.2%,0.0304,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__index_of_best_refractometry_result_right__5221,Index of best refractometry result (right),numeric_summary,integer,2,133735,86.7%,1.0226,0.8331,1,0,2,0,9,33.1%,0.0505,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__refractometry_result_unreliable_left__5090,Refractometry result unreliable (left),categorical_summary,categorical,18,16121,99.8%,,,,,,,,,,,15,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__refractometry_result_unreliable_right__5091,Refractometry result unreliable (right),categorical_summary,categorical,14,23315,99.7%,,,,,,,,,,,16,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__spherical_power_left__5085,Spherical power (left),numeric_summary,continuous numeric,20,399125,96.0%,-0.747,2.8596,-0.24,-2,0.81,-25.74,20.46,0.3%,-1.3238,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__spherical_power_right__5084,Spherical power (right),numeric_summary,continuous numeric,20,401110,96.0%,-0.8024,2.8425,-0.31,-2.12,0.77,-25.72,18.97,0.3%,-1.3853,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__which_eye_s_affected_by_astigmatism__5855,Which eye(s) affected by astigmatism,categorical_summary,categorical,4,23519,98.8%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__age_cataract_diagnosed__4700,Age cataract diagnosed,numeric_summary,integer,4,16464,99.2%,58.5954,15.5378,62,56,67,-3,82,0.2%,-2.5965,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__age_macular_degeneration_diagnosed__5923,Age macular degeneration diagnosed,numeric_summary,integer,4,2826,99.9%,56.2261,17.6455,61,53,66,-3,81,0.1%,-2.1702,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__age_other_serious_eye_condition_diagnosed__5945,Age other serious eye condition diagnosed,numeric_summary,integer,4,4144,99.8%,45.5292,19.8342,51,36,60,-3,80,0.6%,-0.9737,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__age_when_loss_of_vision_due_to_injury_or_trauma_diagnosed__5430,Age when loss of vision due to injury or trauma diagnosed,numeric_summary,integer,4,1250,99.9%,34.4296,21.2057,37,15,53,-3,80,0.3%,-0.1148,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__applanation_curve_left__5266,Applanation curve (left),categorical_summary,text,2,131385,86.9%,,,,,,,,,,,5000,exact counts unless unique_overflow is true,True
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__applanation_curve_right__5258,Applanation curve (right),categorical_summary,text,2,131772,86.9%,,,,,,,,,,,5000,exact counts unless unique_overflow is true,True
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__both_eyes_present__5182,Both eyes present,categorical_summary,categorical,2,138194,86.2%,,,,,,,,,,,4,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__corneal_hysteresis_left__5264,Corneal hysteresis (left),numeric_summary,continuous numeric,2,131385,86.9%,10.6542,2.517,10.61,9.35,11.91,0,82.49,0.2%,4.9582,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__corneal_hysteresis_right__5256,Corneal hysteresis (right),numeric_summary,continuous numeric,2,131772,86.9%,10.6362,2.3728,10.61,9.35,11.82,0,82.02,0.2%,4.638,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__corneal_resistance_factor_left__5265,Corneal resistance factor (left),numeric_summary,continuous numeric,2,131385,86.9%,10.7044,2.6013,10.55,9.24,11.94,0,76.71,0.2%,4.6703,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__corneal_resistance_factor_right__5257,Corneal resistance factor (right),numeric_summary,continuous numeric,2,131772,86.9%,10.7315,2.4499,10.6,9.3075,11.92,0,76.28,0.2%,4.4213,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__current_eye_infection__5183,Current eye infection,categorical_summary,categorical,2,138187,86.3%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__direct_or_mirror_view_left__5212,Direct or mirror view (left),categorical_summary,categorical,2,137288,86.3%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__direct_or_mirror_view_right__5205,Direct or mirror view (right),categorical_summary,categorical,2,137345,86.3%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__distance_of_viewer_to_screen_left__5211,Distance of viewer to screen (left),numeric_summary,continuous numeric,2,137288,86.3%,3.9978,0.0352,4,4,4,3,4.5,0.0%,-16.7295,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__distance_of_viewer_to_screen_right__5204,Distance of viewer to screen (right),numeric_summary,continuous numeric,2,137345,86.3%,3.9978,0.0352,4,4,4,3,4.5,0.0%,-16.7656,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__ever_had_cataract_surgery__5324,Ever had cataract surgery,categorical_summary,categorical,2,10878,98.9%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__ever_had_corneal_graft_surgery__5328,Ever had corneal graft surgery,categorical_summary,categorical,2,10878,98.9%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__ever_had_eye_surgery__5181,Ever had eye surgery,categorical_summary,categorical,2,138194,86.2%,,,,,,,,,,,4,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__eye_problems_disorders__6148,Eye problems/disorders,categorical_summary,categorical,20,254399,97.5%,,,,,,,,,,,9,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__glasses_worn_required_left__6075,Glasses worn/required (left),categorical_summary,categorical,2,99742,90.1%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__glasses_worn_required_right__6074,Glasses worn/required (right),categorical_summary,categorical,2,99770,90.1%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__myopia_diagnosis__20262,Myopia diagnosis,categorical_summary,categorical,1,114699,77.2%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__number_of_rounds_to_result_left__5209,Number of rounds to result (left),numeric_summary,integer,2,137287,86.3%,2.8542,1.3283,3,2,4,1,16,0.0%,1.52,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__number_of_rounds_to_result_right__5202,Number of rounds to result (right),numeric_summary,integer,2,137345,86.3%,2.8063,1.3315,3,2,3,0,16,0.0%,1.4892,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__other_eye_problems__2227,Other eye problems,categorical_summary,categorical,4,573764,71.5%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__pressure_curve_left__5267,Pressure curve (left),categorical_summary,text,2,131385,86.9%,,,,,,,,,,,5000,exact counts unless unique_overflow is true,True
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__pressure_curve_right__5259,Pressure curve (right),categorical_summary,text,2,131772,86.9%,,,,,,,,,,,5000,exact counts unless unique_overflow is true,True
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__reason_for_glasses_contact_lenses__6147,Reason for glasses/contact lenses,categorical_summary,categorical,24,220578,98.2%,,,,,,,,,,,9,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__vertex_distance_left__5274,Vertex distance (left),numeric_summary,continuous numeric,2,133238,86.7%,12,0.0058,12,12,12,12,13.5,0.0%,258.1008,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__vertex_distance_right__5215,Vertex distance (right),numeric_summary,continuous numeric,2,133735,86.7%,12,0,12,12,12,12,12,0.0%,,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_amblyopia_lazy_eye__5408,Which eye(s) affected by amblyopia (lazy eye),categorical_summary,categorical,4,6529,99.7%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_hypermetropia_long_sight__5832,Which eye(s) affected by hypermetropia (long sight),categorical_summary,categorical,4,36482,98.2%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_injury_or_trauma_resulting_in_loss_of_vision__5419,Which eye(s) affected by injury or trauma resulting in loss of vision,categorical_summary,categorical,4,1250,99.9%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_macular_degeneration__5912,Which eye(s) affected by macular degeneration,categorical_summary,categorical,4,2826,99.9%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_myopia_short_sight__5843,Which eye(s) affected by myopia (short sight),categorical_summary,categorical,4,70948,96.5%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_other_eye_condition__5877,Which eye(s) affected by other eye condition,categorical_summary,categorical,4,2907,99.9%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_other_serious_eye_condition__5934,Which eye(s) affected by other serious eye condition,categorical_summary,categorical,4,4144,99.8%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_presbyopia__5610,Which eye(s) affected by presbyopia,categorical_summary,categorical,4,73622,96.3%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_affected_by_strabismus_squint__6205,Which eye(s) affected by strabismus (squint),categorical_summary,categorical,4,3354,99.8%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__which_eye_s_are_affected_by_cataract__5441,Which eye(s) are affected by cataract,categorical_summary,categorical,4,15055,99.3%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__eye_examination_status_and_qc__avmse__20261,avMSE,numeric_summary,continuous numeric,1,114699,77.2%,-0.3315,2.6851,0.0833,-1.3352,1.0719,-24.17,13.9625,0.0%,-1.2033,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__intra_ocular_pressure__intra_ocular_pressure_iop_method_left__5196,Intra-ocular pressure (IOP) method (left),categorical_summary,categorical,2,136300,86.4%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
