source_id,source_label,profile_type,variable,column,field_id,instance,value,value_label,count,percent,non_missing_count,missing_percent,mean,sd,median,q1,q3,min,max,zero_percent,skewness,extreme_z_percent
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-0.0,54,0,11023,Wrexham,649,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-1.0,54,1,11024,Cheadle (revisit),20343,4.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-2.0,54,2,11025,Cheadle (imaging),29151,5.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-2.0,54,2,11027,Newcastle (imaging),12527,2.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-2.0,54,2,11026,Reading (imaging),7250,1.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-2.0,54,2,11028,11028,71,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-3.0,54,3,11025,Cheadle (imaging),1941,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment center,54-3.0,54,3,11027,Newcastle (imaging),1268,0.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,5,5,52752,10.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,6,6,51997,10.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,3,3,49607,9.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,4,4,44113,8.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,7,7,42532,8.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,10,10,42131,8.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,11,11,41615,8.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,2,2,41175,8.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,8,8,37459,7.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,9,9,35638,7.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,1,1,35342,7.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-0.0,55,0,12,12,28143,5.6%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,5,5,2617,0.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,4,4,2565,0.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,10,10,2230,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,11,11,2124,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,2,2,2068,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,3,3,1992,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,1,1,1906,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,9,9,1855,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,12,12,1405,0.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,8,8,984,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-1.0,55,1,6,6,599,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,10,10,4627,0.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,8,8,4547,0.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,11,11,4510,0.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,9,9,4403,0.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,7,7,4369,0.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,5,5,4196,0.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,6,6,4163,0.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,1,1,3903,0.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,2,2,3872,0.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,3,3,3865,0.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,4,4,3473,0.7%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-2.0,55,2,12,12,3074,0.6%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,11,11,450,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,10,10,441,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,9,9,418,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,2,2,403,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,7,7,314,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,8,8,308,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,12,12,298,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,1,1,251,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,3,3,194,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,6,6,127,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Assessment month,55-3.0,55,3,5,5,5,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,1001,British,442586,88.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,1003,Any other white background,16332,3.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,1002,Irish,13207,2.6%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,3001,Indian,5951,1.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,6,Other ethnic group,4558,0.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,4001,Caribbean,4517,0.9%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,4002,African,3394,0.7%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,3002,Pakistani,1837,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,3004,Any other Asian background,1815,0.4%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,-3,Prefer not to answer,1661,0.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,5,Chinese,1574,0.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,2004,Any other mixed background,1033,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,2003,White and Asian,831,0.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,2001,White and Black Caribbean,620,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,1,White,570,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,2002,White and Black African,425,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,3003,Bangladeshi,236,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,-1,Do not know,217,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,4003,Any other Black background,123,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,2,Mixed,49,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,3,Asian or Asian British,43,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-0.0,21000,0,4,Black or Black British,27,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,1001,British,18873,3.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,1002,Irish,501,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,1003,Any other white background,464,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,6,Other ethnic group,82,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,3001,Indian,71,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,-3,Prefer not to answer,55,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,4001,Caribbean,49,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,5,Chinese,44,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,4002,African,43,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,3002,Pakistani,42,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,2004,Any other mixed background,26,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,3004,Any other Asian background,23,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,2003,White and Asian,21,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,2002,White and Black African,18,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,2001,White and Black Caribbean,11,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,1,White,7,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,4003,Any other Black background,3,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,-1,Do not know,2,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-1.0,21000,1,3003,Bangladeshi,1,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,1001,British,10758,2.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,1002,Irish,293,0.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,1003,Any other white background,238,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,3001,Indian,87,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,6,Other ethnic group,57,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,4001,Caribbean,42,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,5,Chinese,35,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,3002,Pakistani,26,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,4002,African,24,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,2004,Any other mixed background,23,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,-3,Prefer not to answer,22,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,2001,White and Black Caribbean,19,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,3004,Any other Asian background,16,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,2003,White and Asian,12,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,2002,White and Black African,6,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,1,White,4,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,-1,Do not know,3,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,3003,Bangladeshi,3,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,2,Mixed,1,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,category_count,Ethnic background,21000-2.0,21000,2,3,Asian or Asian British,1,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,numeric_summary,Age at assessment,21003-0.0,21003,0,,,502504,100.0%,502504,0.0%,56.5286,8.0953,58,50,63,37,73,0.0%,-0.3191,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-0.0,21003,0,0-39,,7,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-0.0,21003,0,40-49,,117866,23.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-0.0,21003,0,50-59,,167142,33.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-0.0,21003,0,60-69,,215065,42.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-0.0,21003,0,70-79,,2424,0.5%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-0.0,21003,0,80+,,0,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,numeric_summary,Age at assessment,21003-1.0,21003,1,,,20345,4.0%,20345,96.0%,61.4473,7.399,63,56,67,43,79,0.0%,-0.4505,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-1.0,21003,1,0-39,,0,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-1.0,21003,1,40-49,,1798,8.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-1.0,21003,1,50-59,,5455,26.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-1.0,21003,1,60-69,,10380,51.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-1.0,21003,1,70-79,,2712,13.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-1.0,21003,1,80+,,0,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,numeric_summary,Age at assessment,21003-2.0,21003,2,,,49002,9.8%,49002,90.2%,64.195,7.7468,64,58,70,44,82,0.0%,-0.1361,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-2.0,21003,2,0-39,,0,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-2.0,21003,2,40-49,,1012,2.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-2.0,21003,2,50-59,,13389,27.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-2.0,21003,2,60-69,,20666,42.2%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-2.0,21003,2,70-79,,13560,27.7%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-2.0,21003,2,80+,,375,0.8%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,numeric_summary,Age at assessment,21003-3.0,21003,3,,,3209,0.6%,3209,99.4%,65.1558,7.2256,66,59,71,49,82,0.0%,-0.0558,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-3.0,21003,3,0-39,,0,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-3.0,21003,3,40-49,,1,0.0%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-3.0,21003,3,50-59,,804,25.1%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-3.0,21003,3,60-69,,1402,43.7%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-3.0,21003,3,70-79,,972,30.3%,,,,,,,,,,,,
eye_brain_ukb42577,Eye-brain ukb42577,histogram,Age at assessment,21003-3.0,21003,3,80+,,30,0.9%,,,,,,,,,,,,
eye_brain_ukb43216,Eye-brain ukb43216,category_count,Genetic sex,22001-0.0,22001,0,0,Female,264797,52.7%,,,,,,,,,,,,
eye_brain_ukb43216,Eye-brain ukb43216,category_count,Genetic sex,22001-0.0,22001,0,1,Male,223467,44.5%,,,,,,,,,,,,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.1,22009,0,,,488264,97.2%,488264,2.8%,-1.1245,54.2998,-12.1942,-13.3407,-10.832,-19.2699,419.396,0.0%,6.1391,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.2,22009,0,,,488264,97.2%,488264,2.8%,0.3588,27.8603,3.623,2.4002,4.7367,-282.317,86.1124,0.0%,-5.9535,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.3,22009,0,,,488264,97.2%,488264,2.8%,-0.0893,14.893,-1.5079,-2.6304,-0.2953,-143.258,98.8226,0.0%,-0.3905,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.4,22009,0,,,488264,97.2%,488264,2.8%,0.1297,10.4024,1.2075,-0.8695,3.5362,-107.573,37.1031,0.0%,-5.0368,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.5,22009,0,,,488264,97.2%,488264,2.8%,0.0639,7.5695,-1.8091,-5.4372,4.1738,-21.96,36.2217,0.0%,1.182,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.6,22009,0,,,488264,97.2%,488264,2.8%,-0.0489,5.0109,-0.3084,-1.5428,0.9389,-26.8384,277.164,0.0%,19.2968,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.7,22009,0,,,488264,97.2%,488264,2.8%,0.0004475,4.9846,0.148,-1.2314,1.5172,-54.5116,55.2278,0.0%,-0.5264,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.8,22009,0,,,488264,97.2%,488264,2.8%,-0.0451,4.8244,-0.3413,-1.8533,1.1556,-135.838,53.8411,0.0%,0.0273,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.9,22009,0,,,488264,97.2%,488264,2.8%,0.0354,4.4219,0.6735,-1.6034,2.6801,-36.5796,12.6125,0.0%,-2.2452,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.10,22009,0,,,488264,97.2%,488264,2.8%,0.0248,4.1428,0.012,-1.5936,1.6604,-54.1515,44.5715,0.0%,-0.4548,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.11,22009,0,,,488264,97.2%,488264,2.8%,0.0179,3.8743,-0.4648,-2.6986,2.2627,-12.4834,71.2187,0.0%,2.3958,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.12,22009,0,,,488264,97.2%,488264,2.8%,0.0003499,3.5573,0.1042,-1.6372,1.7868,-30.6454,89.1472,0.0%,4.4065,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.13,22009,0,,,488264,97.2%,488264,2.8%,-0.0006851,3.38,-0.0416,-1.1355,1.1111,-74.0272,102.261,0.0%,3.2642,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.14,22009,0,,,488264,97.2%,488264,2.8%,0.0015,3.3054,-0.0958,-2.1538,2.1772,-15.5963,18.1599,0.0%,0.1541,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.15,22009,0,,,488264,97.2%,488264,2.8%,0.0037,3.0194,0.0207,-1.2134,1.2968,-74.0222,51.4329,0.0%,-4.3163,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.16,22009,0,,,488264,97.2%,488264,2.8%,0.001,3.0913,-0.0526,-1.809,1.653,-27.7778,22.1518,0.0%,0.1464,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.17,22009,0,,,488264,97.2%,488264,2.8%,-0.0024,2.8008,-0.0441,-1.379,1.2932,-20.9118,77.2201,0.0%,9.3639,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.18,22009,0,,,488264,97.2%,488264,2.8%,0.0135,2.844,-0.0684,-1.8189,1.8379,-16.6152,21.1609,0.0%,0.1195,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.19,22009,0,,,488264,97.2%,488264,2.8%,-0.0078,2.8146,-0.1013,-1.9856,1.8153,-11.7124,14.5811,0.0%,0.1616,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.20,22009,0,,,488264,97.2%,488264,2.8%,0.0178,2.8043,0.078,-1.8093,1.9335,-12.6671,14.9429,0.0%,0.0342,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.21,22009,0,,,488264,97.2%,488264,2.8%,0.0156,2.7885,0.0123,-1.8385,1.8973,-15.3383,14.5224,0.0%,-0.0095,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.22,22009,0,,,488264,97.2%,488264,2.8%,-0.0047,2.7904,-0.0519,-1.9358,1.8129,-13.0463,13.0889,0.0%,0.0795,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.23,22009,0,,,488264,97.2%,488264,2.8%,-0.0127,2.7811,0.0438,-1.8054,1.8995,-13.6021,12.6357,0.0%,0.0238,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.24,22009,0,,,488264,97.2%,488264,2.8%,0.0089,2.7517,0.0228,-1.7623,1.7499,-21.9937,22.6682,0.0%,0.0673,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.25,22009,0,,,488264,97.2%,488264,2.8%,0.007,2.7593,-0.026,-1.8848,1.7854,-20.7632,12.8559,0.0%,-0.0793,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.26,22009,0,,,488264,97.2%,488264,2.8%,-0.0058,2.7548,-0.0396,-1.8611,1.8612,-12.9078,20.2766,0.0%,0.0985,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.27,22009,0,,,488264,97.2%,488264,2.8%,0.0089,2.7591,-0.001,-1.8001,1.8187,-14.2006,21.5594,0.0%,0.0598,
eye_brain_ukb43216,Eye-brain ukb43216,numeric_summary,Genetic principal components,22009-0.28,22009,0,,,488264,97.2%,488264,2.8%,0.0201,2.7707,0.0599,-1.7687,1.8365,-17.3792,33.6527,0.0%,0.113,
