source_id,source_label,profile_type,group_variable,group_value,group_value_label,theme,participant_count,with_data_count,missing_count,present_percent
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (cerestroke_2104),not_positive,not_positive,Vision / ophthalmic measurements,492498,491864,634,99.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (cerestroke_2104),positive,positive,Biochemistry biomarkers,9978,9848,130,98.7%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (cerestroke_2104),positive,positive,Derived clinical biomarkers,9978,9978,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (cerestroke_2104),positive,positive,Metabolomic biomarkers,9978,2206,7772,22.1%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (cerestroke_2104),positive,positive,Unverified local z-scores,9978,2206,7772,22.1%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (cerestroke_2104),positive,positive,Vision / ophthalmic measurements,9978,9963,15,99.8%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),not_positive,not_positive,Biochemistry biomarkers,498568,494854,3714,99.3%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),not_positive,not_positive,Derived clinical biomarkers,498568,498568,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),not_positive,not_positive,Metabolomic biomarkers,498568,109842,388726,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),not_positive,not_positive,Unverified local z-scores,498568,109842,388726,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),not_positive,not_positive,Vision / ophthalmic measurements,498568,497926,642,99.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),positive,positive,Biochemistry biomarkers,3908,3866,42,98.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),positive,positive,Derived clinical biomarkers,3908,3908,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),positive,positive,Metabolomic biomarkers,3908,888,3020,22.7%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),positive,positive,Unverified local z-scores,3908,888,3020,22.7%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Stroke curated outcome variable (haemstroke_2104),positive,positive,Vision / ophthalmic measurements,3908,3901,7,99.8%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),not_positive,not_positive,Biochemistry biomarkers,469573,466175,3398,99.3%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),not_positive,not_positive,Derived clinical biomarkers,469573,469573,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),not_positive,not_positive,Metabolomic biomarkers,469573,103514,366059,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),not_positive,not_positive,Unverified local z-scores,469573,103514,366059,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),not_positive,not_positive,Vision / ophthalmic measurements,469573,469002,571,99.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),positive,positive,Biochemistry biomarkers,32903,32545,358,98.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),positive,positive,Derived clinical biomarkers,32903,32903,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),positive,positive,Metabolomic biomarkers,32903,7216,25687,21.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),positive,positive,Unverified local z-scores,32903,7216,25687,21.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (incident_t2d_2104),positive,positive,Vision / ophthalmic measurements,32903,32825,78,99.8%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),not_positive,not_positive,Biochemistry biomarkers,493863,490201,3662,99.3%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),not_positive,not_positive,Derived clinical biomarkers,493863,493863,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),not_positive,not_positive,Metabolomic biomarkers,493863,108801,385062,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),not_positive,not_positive,Unverified local z-scores,493863,108801,385062,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),not_positive,not_positive,Vision / ophthalmic measurements,493863,493248,615,99.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),positive,positive,Biochemistry biomarkers,8613,8519,94,98.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),positive,positive,Derived clinical biomarkers,8613,8613,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),positive,positive,Metabolomic biomarkers,8613,1929,6684,22.4%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),positive,positive,Unverified local z-scores,8613,1929,6684,22.4%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (prior_t2d_2104),positive,positive,Vision / ophthalmic measurements,8613,8579,34,99.6%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),not_positive,not_positive,Biochemistry biomarkers,460960,457656,3304,99.3%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),not_positive,not_positive,Derived clinical biomarkers,460960,460960,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),not_positive,not_positive,Metabolomic biomarkers,460960,101585,359375,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),not_positive,not_positive,Unverified local z-scores,460960,101585,359375,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),not_positive,not_positive,Vision / ophthalmic measurements,460960,460423,537,99.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),positive,positive,Biochemistry biomarkers,41516,41064,452,98.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),positive,positive,Derived clinical biomarkers,41516,41516,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),positive,positive,Metabolomic biomarkers,41516,9145,32371,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),positive,positive,Unverified local z-scores,41516,9145,32371,22.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Type 2 diabetes curated outcome variable (t2d_2104),positive,positive,Vision / ophthalmic measurements,41516,41404,112,99.7%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),not_positive,not_positive,Biochemistry biomarkers,493673,490022,3651,99.3%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),not_positive,not_positive,Derived clinical biomarkers,493673,493673,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),not_positive,not_positive,Metabolomic biomarkers,493673,108856,384817,22.1%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),not_positive,not_positive,Unverified local z-scores,493673,108856,384817,22.1%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),not_positive,not_positive,Vision / ophthalmic measurements,493673,493038,635,99.9%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),positive,positive,Biochemistry biomarkers,8803,8698,105,98.8%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),positive,positive,Derived clinical biomarkers,8803,8803,0,100.0%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),positive,positive,Metabolomic biomarkers,8803,1874,6929,21.3%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),positive,positive,Unverified local z-scores,8803,1874,6929,21.3%
metabolite_csv,METABOLITE.csv,missingness_by_disease_status,disease_status:Venous thromboembolism curated outcome variable (cvd_venthrom_2104),positive,positive,Vision / ophthalmic measurements,8803,8789,14,99.8%
