coverage_scope,source_id,node_id,tree_path,instance,participant_count,source_participant_count,source_percent,group_count,feature_count
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_corneal_topography_refractometry_astigmatism,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Corneal topography / refractometry / astigmatism,all,132140,502505,26.3%,24,196
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_eye_examination_status_and_qc,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Eye examination status and QC,0,117143,502505,23.3%,6,12
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_eye_examination_status_and_qc,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Eye examination status and QC,1,20202,502505,4.0%,6,12
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_eye_examination_status_and_qc,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Eye examination status and QC,all,133124,502505,26.5%,6,12
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_intra_ocular_pressure,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Intra-ocular pressure,0,116302,502505,23.1%,4,6
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_intra_ocular_pressure,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Intra-ocular pressure,1,20011,502505,4.0%,4,6
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_intra_ocular_pressure,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Intra-ocular pressure,all,132140,502505,26.3%,4,6
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_oct_imaging,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > OCT imaging,0,78846,502505,15.7%,4,8
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_oct_imaging,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > OCT imaging,1,20011,502505,4.0%,4,8
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_oct_imaging,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > OCT imaging,all,95951,502505,19.1%,4,8
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_visual_acuity_testing,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Visual acuity testing,0,117606,502505,23.4%,10,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_visual_acuity_testing,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Visual acuity testing,1,20292,502505,4.0%,10,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_device_qc_metadata_visual_acuity_testing,Eye-kidney ukb42408 > Eye and vision > Device/QC metadata > Visual acuity testing,all,133633,502505,26.6%,10,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note,Eye-kidney ukb42408 > Eye and vision > Missing/failure note,0,3360,502505,0.7%,8,8
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note,Eye-kidney ukb42408 > Eye and vision > Missing/failure note,all,3360,502505,0.7%,8,8
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_corneal_topography_refractometry_astigmatism,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > Corneal topography / refractometry / astigmatism,0,1520,502505,0.3%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_corneal_topography_refractometry_astigmatism,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > Corneal topography / refractometry / astigmatism,all,1520,502505,0.3%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_intra_ocular_pressure,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > Intra-ocular pressure,0,2596,502505,0.5%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_intra_ocular_pressure,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > Intra-ocular pressure,all,2596,502505,0.5%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_oct_imaging,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > OCT imaging,0,3360,502505,0.7%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_oct_imaging,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > OCT imaging,all,3360,502505,0.7%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_visual_acuity_testing,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > Visual acuity testing,0,449,502505,0.1%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_missing_failure_note_visual_acuity_testing,Eye-kidney ukb42408 > Eye and vision > Missing/failure note > Visual acuity testing,all,449,502505,0.1%,2,2
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report,0,501586,502505,99.8%,27,144
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report,1,20336,502505,4.0%,27,144
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report,2,48643,502505,9.7%,27,144
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report,3,3200,502505,0.6%,27,144
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report,all,501603,502505,99.8%,27,144
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_eye_disease_and_procedure_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Eye disease and procedure history,0,501575,502505,99.8%,24,112
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_eye_disease_and_procedure_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Eye disease and procedure history,1,20336,502505,4.0%,24,112
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_eye_disease_and_procedure_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Eye disease and procedure history,2,48643,502505,9.7%,24,112
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_eye_disease_and_procedure_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Eye disease and procedure history,3,3200,502505,0.6%,24,112
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_eye_disease_and_procedure_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Eye disease and procedure history,all,501590,502505,99.8%,24,112
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_glasses_and_contact_lens_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Glasses and contact lens history,0,501586,502505,99.8%,3,32
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_glasses_and_contact_lens_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Glasses and contact lens history,1,20336,502505,4.0%,3,32
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_glasses_and_contact_lens_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Glasses and contact lens history,2,48643,502505,9.7%,3,32
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_glasses_and_contact_lens_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Glasses and contact lens history,3,3200,502505,0.6%,3,32
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_eye_and_vision_questionnaire_self_report_glasses_and_contact_lens_history,Eye-kidney ukb42408 > Eye and vision > Questionnaire/self-report > Glasses and contact lens history,all,501603,502505,99.8%,3,32
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures,0,502494,502505,100.0%,462,2872
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures,1,100593,502505,20.0%,462,2872
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures,2,83261,502505,16.6%,462,2872
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures,3,103788,502505,20.7%,462,2872
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures,4,100277,502505,20.0%,462,2872
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures,all,502494,502505,100.0%,462,2872
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable,0,502494,502505,100.0%,37,92
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable,1,20327,502505,4.0%,37,92
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable,2,26257,502505,5.2%,37,92
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable,all,502494,502505,100.0%,37,92
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_air_pollution_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Air pollution exposures,0,495124,502505,98.5%,10,10
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_air_pollution_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Air pollution exposures,all,495124,502505,98.5%,10,10
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_greenspace_water_and_coastal_environment,"Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Greenspace, water, and coastal environment",0,497542,502505,99.0%,9,18
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_greenspace_water_and_coastal_environment,"Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Greenspace, water, and coastal environment",1,20327,502505,4.0%,9,18
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_greenspace_water_and_coastal_environment,"Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Greenspace, water, and coastal environment",all,497688,502505,99.0%,9,18
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_home_location_and_urbanicity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Home location and urbanicity,0,502494,502505,100.0%,6,52
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_home_location_and_urbanicity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Home location and urbanicity,1,20327,502505,4.0%,6,52
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_home_location_and_urbanicity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Home location and urbanicity,2,26257,502505,5.2%,6,52
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_home_location_and_urbanicity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Home location and urbanicity,all,502494,502505,100.0%,6,52
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_noise_pollution_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Noise pollution exposures,0,495124,502505,98.5%,5,5
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_noise_pollution_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Noise pollution exposures,all,495124,502505,98.5%,5,5
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_road_and_traffic_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Road and traffic exposures,0,495124,502505,98.5%,7,7
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_curated_local_variable_road_and_traffic_exposures,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Curated local variable > Road and traffic exposures,all,495124,502505,98.5%,7,7
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report,0,501642,502505,99.8%,425,2780
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report,1,100593,502505,20.0%,425,2780
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report,2,83261,502505,16.6%,425,2780
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report,3,103788,502505,20.7%,425,2780
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report,4,100277,502505,20.0%,425,2780
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report,all,501654,502505,99.8%,425,2780
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_alcohol_use,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Alcohol use,0,501607,502505,99.8%,34,163
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_alcohol_use,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Alcohol use,1,100593,502505,20.0%,34,163
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_alcohol_use,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Alcohol use,2,83261,502505,16.6%,34,163
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_alcohol_use,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Alcohol use,3,103787,502505,20.7%,34,163
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_alcohol_use,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Alcohol use,4,100277,502505,20.0%,34,163
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_alcohol_use,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Alcohol use,all,501624,502505,99.8%,34,163
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_food_preferences,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet / food preferences,0,70743,502505,14.1%,28,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_food_preferences,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet / food preferences,1,100593,502505,20.0%,28,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_food_preferences,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet / food preferences,2,83261,502505,16.6%,28,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_food_preferences,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet / food preferences,3,103787,502505,20.7%,28,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_food_preferences,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet / food preferences,4,100277,502505,20.0%,28,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_food_preferences,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet / food preferences,all,211025,502505,42.0%,28,140
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_and_food_intake,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,0,501611,502505,99.8%,288,1716
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_and_food_intake,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,1,100593,502505,20.0%,288,1716
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_and_food_intake,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,2,83261,502505,16.6%,288,1716
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_and_food_intake,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,3,103788,502505,20.7%,288,1716
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_and_food_intake,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,4,100277,502505,20.0%,288,1716
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_and_food_intake,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet and food intake,all,501628,502505,99.8%,288,1716
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_questionnaire_administration,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet questionnaire administration,0,70710,502505,14.1%,5,25
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_questionnaire_administration,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet questionnaire administration,1,100593,502505,20.0%,5,25
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_questionnaire_administration,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet questionnaire administration,2,83261,502505,16.6%,5,25
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_questionnaire_administration,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet questionnaire administration,3,103787,502505,20.7%,5,25
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_questionnaire_administration,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet questionnaire administration,4,100243,502505,19.9%,5,25
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_diet_questionnaire_administration,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Diet questionnaire administration,all,211010,502505,42.0%,5,25
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_family_history,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Family history,0,492908,502505,98.1%,3,132
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_family_history,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Family history,1,20040,502505,4.0%,3,132
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_family_history,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Family history,2,47901,502505,9.5%,3,132
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_family_history,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Family history,3,3167,502505,0.6%,3,132
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_family_history,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Family history,all,492996,502505,98.1%,3,132
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_lifestyle_medication,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Lifestyle / medication,0,499620,502505,99.4%,1,4
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_lifestyle_medication,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Lifestyle / medication,1,20285,502505,4.0%,1,4
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_lifestyle_medication,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Lifestyle / medication,2,48485,502505,9.6%,1,4
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_lifestyle_medication,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Lifestyle / medication,3,3192,502505,0.6%,1,4
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_lifestyle_medication,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Lifestyle / medication,all,499746,502505,99.5%,1,4
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_medication_and_supplements,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Medication and supplements,0,501642,502505,99.8%,17,414
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_medication_and_supplements,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Medication and supplements,1,100593,502505,20.0%,17,414
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_medication_and_supplements,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Medication and supplements,2,83261,502505,16.6%,17,414
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_medication_and_supplements,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Medication and supplements,3,103787,502505,20.7%,17,414
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_medication_and_supplements,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Medication and supplements,4,100277,502505,20.0%,17,414
