source_id,source_label,source_kind,field_id,description,modality_category,ukb_type,feature_roles,column_count,instances,arrays,has_z_score,max_non_missing_count,example_columns,coding_id,ukb_showcase_url
metabolite_csv,METABOLITE.csv,derived_csv,23466,UKB NMR metabolomics field 23466,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23466_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23466
metabolite_csv,METABOLITE.csv,derived_csv,23467,UKB NMR metabolomics field 23467,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23467_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23467
metabolite_csv,METABOLITE.csv,derived_csv,23468,UKB NMR metabolomics field 23468,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23468_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23468
metabolite_csv,METABOLITE.csv,derived_csv,23469,UKB NMR metabolomics field 23469,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23469_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23469
metabolite_csv,METABOLITE.csv,derived_csv,23470,UKB NMR metabolomics field 23470,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23470_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23470
metabolite_csv,METABOLITE.csv,derived_csv,23471,UKB NMR metabolomics field 23471,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23471_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23471
metabolite_csv,METABOLITE.csv,derived_csv,23472,UKB NMR metabolomics field 23472,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23472_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23472
metabolite_csv,METABOLITE.csv,derived_csv,23473,UKB NMR metabolomics field 23473,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23473_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23473
metabolite_csv,METABOLITE.csv,derived_csv,23474,UKB NMR metabolomics field 23474,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23474_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23474
metabolite_csv,METABOLITE.csv,derived_csv,23475,UKB NMR metabolomics field 23475,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23475_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23475
metabolite_csv,METABOLITE.csv,derived_csv,23476,UKB NMR metabolomics field 23476,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23476_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23476
metabolite_csv,METABOLITE.csv,derived_csv,23477,UKB NMR metabolomics field 23477,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23477_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23477
metabolite_csv,METABOLITE.csv,derived_csv,23478,UKB NMR metabolomics field 23478,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23478_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23478
metabolite_csv,METABOLITE.csv,derived_csv,23479,UKB NMR metabolomics field 23479,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23479_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23479
metabolite_csv,METABOLITE.csv,derived_csv,23480,UKB NMR metabolomics field 23480,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23480_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23480
metabolite_csv,METABOLITE.csv,derived_csv,23481,UKB NMR metabolomics field 23481,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23481_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23481
metabolite_csv,METABOLITE.csv,derived_csv,23482,UKB NMR metabolomics field 23482,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23482_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23482
metabolite_csv,METABOLITE.csv,derived_csv,23483,UKB NMR metabolomics field 23483,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23483_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23483
metabolite_csv,METABOLITE.csv,derived_csv,23484,UKB NMR metabolomics field 23484,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23484_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23484
metabolite_csv,METABOLITE.csv,derived_csv,23485,UKB NMR metabolomics field 23485,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23485_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23485
metabolite_csv,METABOLITE.csv,derived_csv,23486,UKB NMR metabolomics field 23486,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23486_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23486
metabolite_csv,METABOLITE.csv,derived_csv,23487,UKB NMR metabolomics field 23487,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23487_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23487
metabolite_csv,METABOLITE.csv,derived_csv,23488,UKB NMR metabolomics field 23488,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23488_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23488
metabolite_csv,METABOLITE.csv,derived_csv,23489,UKB NMR metabolomics field 23489,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23489_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23489
metabolite_csv,METABOLITE.csv,derived_csv,23490,UKB NMR metabolomics field 23490,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23490_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23490
metabolite_csv,METABOLITE.csv,derived_csv,23491,UKB NMR metabolomics field 23491,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23491_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23491
metabolite_csv,METABOLITE.csv,derived_csv,23492,UKB NMR metabolomics field 23492,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23492_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23492
metabolite_csv,METABOLITE.csv,derived_csv,23493,UKB NMR metabolomics field 23493,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23493_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23493
metabolite_csv,METABOLITE.csv,derived_csv,23494,UKB NMR metabolomics field 23494,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23494_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23494
metabolite_csv,METABOLITE.csv,derived_csv,23495,UKB NMR metabolomics field 23495,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23495_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23495
metabolite_csv,METABOLITE.csv,derived_csv,23496,UKB NMR metabolomics field 23496,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23496_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23496
metabolite_csv,METABOLITE.csv,derived_csv,23497,UKB NMR metabolomics field 23497,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23497_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23497
metabolite_csv,METABOLITE.csv,derived_csv,23498,UKB NMR metabolomics field 23498,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23498_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23498
metabolite_csv,METABOLITE.csv,derived_csv,23499,UKB NMR metabolomics field 23499,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23499_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23499
metabolite_csv,METABOLITE.csv,derived_csv,23500,UKB NMR metabolomics field 23500,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23500_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23500
metabolite_csv,METABOLITE.csv,derived_csv,23501,UKB NMR metabolomics field 23501,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23501_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23501
metabolite_csv,METABOLITE.csv,derived_csv,23502,UKB NMR metabolomics field 23502,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23502_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23502
metabolite_csv,METABOLITE.csv,derived_csv,23503,UKB NMR metabolomics field 23503,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23503_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23503
metabolite_csv,METABOLITE.csv,derived_csv,23504,UKB NMR metabolomics field 23504,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23504_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23504
metabolite_csv,METABOLITE.csv,derived_csv,23505,UKB NMR metabolomics field 23505,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23505_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23505
metabolite_csv,METABOLITE.csv,derived_csv,23506,UKB NMR metabolomics field 23506,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23506_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23506
metabolite_csv,METABOLITE.csv,derived_csv,23507,UKB NMR metabolomics field 23507,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23507_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23507
metabolite_csv,METABOLITE.csv,derived_csv,23508,UKB NMR metabolomics field 23508,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23508_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23508
metabolite_csv,METABOLITE.csv,derived_csv,23509,UKB NMR metabolomics field 23509,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23509_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23509
metabolite_csv,METABOLITE.csv,derived_csv,23510,UKB NMR metabolomics field 23510,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23510_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23510
metabolite_csv,METABOLITE.csv,derived_csv,23511,UKB NMR metabolomics field 23511,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23511_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23511
metabolite_csv,METABOLITE.csv,derived_csv,23512,UKB NMR metabolomics field 23512,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23512_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23512
metabolite_csv,METABOLITE.csv,derived_csv,23513,UKB NMR metabolomics field 23513,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23513_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23513
metabolite_csv,METABOLITE.csv,derived_csv,23514,UKB NMR metabolomics field 23514,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23514_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23514
metabolite_csv,METABOLITE.csv,derived_csv,23515,UKB NMR metabolomics field 23515,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23515_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23515
metabolite_csv,METABOLITE.csv,derived_csv,23516,UKB NMR metabolomics field 23516,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23516_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23516
metabolite_csv,METABOLITE.csv,derived_csv,23517,UKB NMR metabolomics field 23517,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23517_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23517
metabolite_csv,METABOLITE.csv,derived_csv,23518,UKB NMR metabolomics field 23518,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23518_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23518
metabolite_csv,METABOLITE.csv,derived_csv,23519,UKB NMR metabolomics field 23519,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23519_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23519
metabolite_csv,METABOLITE.csv,derived_csv,23520,UKB NMR metabolomics field 23520,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23520_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23520
metabolite_csv,METABOLITE.csv,derived_csv,23521,UKB NMR metabolomics field 23521,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23521_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23521
metabolite_csv,METABOLITE.csv,derived_csv,23522,UKB NMR metabolomics field 23522,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23522_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23522
metabolite_csv,METABOLITE.csv,derived_csv,23523,UKB NMR metabolomics field 23523,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23523_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23523
metabolite_csv,METABOLITE.csv,derived_csv,23524,UKB NMR metabolomics field 23524,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23524_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23524
metabolite_csv,METABOLITE.csv,derived_csv,23525,UKB NMR metabolomics field 23525,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23525_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23525
metabolite_csv,METABOLITE.csv,derived_csv,23526,UKB NMR metabolomics field 23526,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23526_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23526
metabolite_csv,METABOLITE.csv,derived_csv,23527,UKB NMR metabolomics field 23527,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23527_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23527
metabolite_csv,METABOLITE.csv,derived_csv,23528,UKB NMR metabolomics field 23528,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23528_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23528
metabolite_csv,METABOLITE.csv,derived_csv,23529,UKB NMR metabolomics field 23529,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23529_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23529
metabolite_csv,METABOLITE.csv,derived_csv,23530,UKB NMR metabolomics field 23530,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23530_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23530
metabolite_csv,METABOLITE.csv,derived_csv,23531,UKB NMR metabolomics field 23531,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23531_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23531
metabolite_csv,METABOLITE.csv,derived_csv,23532,UKB NMR metabolomics field 23532,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23532_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23532
metabolite_csv,METABOLITE.csv,derived_csv,23533,UKB NMR metabolomics field 23533,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23533_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23533
metabolite_csv,METABOLITE.csv,derived_csv,23534,UKB NMR metabolomics field 23534,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23534_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23534
metabolite_csv,METABOLITE.csv,derived_csv,23535,UKB NMR metabolomics field 23535,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23535_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23535
metabolite_csv,METABOLITE.csv,derived_csv,23536,UKB NMR metabolomics field 23536,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23536_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23536
metabolite_csv,METABOLITE.csv,derived_csv,23537,UKB NMR metabolomics field 23537,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23537_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23537
metabolite_csv,METABOLITE.csv,derived_csv,23538,UKB NMR metabolomics field 23538,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23538_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23538
metabolite_csv,METABOLITE.csv,derived_csv,23539,UKB NMR metabolomics field 23539,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23539_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23539
metabolite_csv,METABOLITE.csv,derived_csv,23540,UKB NMR metabolomics field 23540,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23540_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23540
metabolite_csv,METABOLITE.csv,derived_csv,23541,UKB NMR metabolomics field 23541,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23541_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23541
metabolite_csv,METABOLITE.csv,derived_csv,23542,UKB NMR metabolomics field 23542,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23542_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23542
metabolite_csv,METABOLITE.csv,derived_csv,23543,UKB NMR metabolomics field 23543,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23543_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23543
metabolite_csv,METABOLITE.csv,derived_csv,23544,UKB NMR metabolomics field 23544,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23544_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23544
metabolite_csv,METABOLITE.csv,derived_csv,23545,UKB NMR metabolomics field 23545,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23545_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23545
metabolite_csv,METABOLITE.csv,derived_csv,23546,UKB NMR metabolomics field 23546,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23546_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23546
metabolite_csv,METABOLITE.csv,derived_csv,23547,UKB NMR metabolomics field 23547,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23547_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23547
metabolite_csv,METABOLITE.csv,derived_csv,23548,UKB NMR metabolomics field 23548,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23548_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23548
metabolite_csv,METABOLITE.csv,derived_csv,23549,UKB NMR metabolomics field 23549,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23549_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23549
metabolite_csv,METABOLITE.csv,derived_csv,23550,UKB NMR metabolomics field 23550,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23550_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23550
metabolite_csv,METABOLITE.csv,derived_csv,23551,UKB NMR metabolomics field 23551,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23551_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23551
metabolite_csv,METABOLITE.csv,derived_csv,23552,UKB NMR metabolomics field 23552,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23552_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23552
metabolite_csv,METABOLITE.csv,derived_csv,23553,UKB NMR metabolomics field 23553,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23553_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23553
metabolite_csv,METABOLITE.csv,derived_csv,23554,UKB NMR metabolomics field 23554,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23554_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23554
metabolite_csv,METABOLITE.csv,derived_csv,23555,UKB NMR metabolomics field 23555,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23555_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23555
metabolite_csv,METABOLITE.csv,derived_csv,23556,UKB NMR metabolomics field 23556,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23556_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23556
metabolite_csv,METABOLITE.csv,derived_csv,23557,UKB NMR metabolomics field 23557,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23557_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23557
metabolite_csv,METABOLITE.csv,derived_csv,23558,UKB NMR metabolomics field 23558,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23558_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23558
metabolite_csv,METABOLITE.csv,derived_csv,23559,UKB NMR metabolomics field 23559,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23559_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23559
metabolite_csv,METABOLITE.csv,derived_csv,23560,UKB NMR metabolomics field 23560,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23560_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23560
metabolite_csv,METABOLITE.csv,derived_csv,23561,UKB NMR metabolomics field 23561,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23561_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23561
metabolite_csv,METABOLITE.csv,derived_csv,23562,UKB NMR metabolomics field 23562,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23562_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23562
metabolite_csv,METABOLITE.csv,derived_csv,23563,UKB NMR metabolomics field 23563,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23563_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23563
metabolite_csv,METABOLITE.csv,derived_csv,23564,UKB NMR metabolomics field 23564,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23564_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23564
metabolite_csv,METABOLITE.csv,derived_csv,23565,UKB NMR metabolomics field 23565,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23565_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23565
metabolite_csv,METABOLITE.csv,derived_csv,23566,UKB NMR metabolomics field 23566,metabolomics_nmr,Continuous or QC flag; see UKB Showcase,ukb_field_zscore,1,0,0,true,,n_23566_0_0_z,,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23566
